secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
1920,58,135,12.8202,31.0248,0,416,19.2,-5.44710844,36.21752878,0,2.57682,-255,0,-255,0,0,0,0,0,0,0,0
1921,74,137,12.8281,28.6344,0,222,20.2,-5.44710324,36.21759994,0,3.48104,-255,0,-255,0,0,0,0,0,0,0,0
1922,75,139,12.8351,25.4988,0,153,21.4,-5.44710215,36.21766339,0,4.89405,-255,0,-255,0,0,0,0,0,0,0,0
1923,75,141,12.8418,24.0336,0,139,22.2,-5.44709763,36.21772307,0,5.82215,-255,0,-255,0,0,0,0,0,0,0,0
1924,67,143,12.8474,20.556,0,128,23,-5.44710022,36.21777344,0,6.99571,-255,0,-255,0,0,0,0,0,0,0,0
1925,64,144,12.8521,17.334,0,73,23.2,-5.44710374,36.21781577,0,7.17341,-255,0,-255,0,0,0,0,0,0,0,0
1926,87,146,12.8564,15.4656,0,87,24.4,-5.44710735,36.21785441,0,7.59892,-255,0,-255,0,0,0,0,0,0,0,0
1927,85,147,12.8602,13.9824,0,164,24.8,-5.44711288,36.21788911,0,8.41082,-255,0,-255,0,0,0,0,0,0,0,0
1928,88,148,12.8638,12.7908,0,173,25.4,-5.44712302,36.21791996,0,10.3253,-255,0,-255,0,0,0,0,0,0,0,0
1929,78,149,12.8671,11.8512,0,169,25.6,-5.44713459,36.21794796,0,10.7272,-255,0,-255,0,0,0,0,0,0,0,0
1930,71,149,12.8701,10.8576,0,181,26,-5.44714649,36.21797310,0,11.1249,-255,0,-255,0,0,0,0,0,0,0,0
1931,74,150,12.8731,10.7352,0,210,26.2,-5.44716292,36.21799666,0,10.5289,-255,0,-255,0,0,0,0,0,0,0,0
1932,72,150,12.8759,10.0836,0,203,26.4,-5.44717792,36.21801870,0,9.53863,-255,0,-255,0,0,0,0,0,0,0,0
1933,72,149,12.8787,10.4256,0,197,26.8,-5.44718857,36.21804292,0,9.73762,-255,0,-255,0,0,0,0,0,0,0,0
1934,69,149,12.8816,10.2816,0,197,27,-5.44719687,36.21806815,0,8.99851,-255,0,-255,0,0,0,0,0,0,0,0
1935,67,149,12.8843,9.738,0,212,27.2,-5.44720734,36.21809137,0,9.30312,-255,0,-255,0,0,0,0,0,0,0,0
1936,70,149,12.887,9.792,0,219,27.4,-5.44722185,36.21811258,0,9.61829,-255,0,-255,0,0,0,0,0,0,0,0
1937,71,148,12.8898,10.2348,0,208,27.6,-5.44723718,36.21813437,0,9.30669,-255,0,-255,0,0,0,0,0,0,0,0
1938,71,148,12.8929,10.5984,0,187,27.8,-5.44725445,36.21815817,0,8.26548,-255,0,-255,0,0,0,0,0,0,0,0
1939,71,147,12.896,11.0952,0,148,28,-5.44727054,36.21818298,0,8.29696,-255,0,-255,0,0,0,0,0,0,0,0
1940,74,146,12.8992,11.556,0,148,28.2,-5.44728328,36.21821023,0,7.58293,-255,0,-255,0,0,0,0,0,0,0,0
1941,80,145,12.9026,12.1608,0,127,28.2,-5.44729636,36.21823898,0,6.91626,-255,0,-255,0,0,0,0,0,0,0,0
1942,83,145,12.9065,13.914,0,123,28,-5.44731715,36.21826949,0,5.68134,-255,0,-255,0,0,0,0,0,0,0,0
1943,80,144,12.9109,15.8292,0,123,27.8,-5.44733500,36.21830704,0,3.83018,-255,0,-255,0,0,0,0,0,0,0,0
1944,81,144,12.9159,17.3232,0,117,27.8,-5.44735604,36.21834878,0,3.14062,-255,0,-255,0,0,0,0,0,0,0,0
1945,63,143,12.9213,18.612,0,39,27.8,-5.44738186,36.21839236,0,2.41049,-255,0,-255,0,0,0,0,0,0,0,0
1946,62,142,12.9272,20.376,0,69,27.6,-5.44741262,36.21843863,0,1.32733,-255,0,-255,0,0,0,0,0,0,0,0
1947,70,141,12.9337,22.9176,0,156,27.2,-5.44744179,36.21849253,0,-0.00455585,-255,0,-255,0,0,0,0,0,0,0,0
1948,79,141,12.9406,24.4908,0,164,26.8,-5.44747397,36.21854902,0,-1.238,-255,0,-255,0,0,0,0,0,0,0,0
1949,86,141,12.9482,26.9712,0,159,26.4,-5.44750817,36.21861189,0,-2.40527,-255,0,-255,0,0,0,0,0,0,0,0
1950,84,139,12.9568,29.9592,0,183,25.2,-5.44753935,36.21868506,0,-4.42315,-255,0,-255,0,0,0,0,0,0,0,0
1951,78,138,12.9664,34.0344,0,190,24.6,-5.44756575,36.21876922,0,-5.04552,-255,0,-255,0,0,0,0,0,0,0,0
